path,class
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-v9MutR8bU4_000000_000010.mp4,256
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-yEFVmuJ-Uk_000060_000070.mp4,340
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/04akMVAa4tE_000190_000200.mp4,52
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/09dT8Sb2D3E_000016_000026.mp4,78
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/00kvV67NAjQ_000069_000079.mp4,234
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/04PqkP6Vv3E_000192_000202.mp4,306
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-yGyuo_jONs_000014_000024.mp4,219
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-yGqXEZRbEk_000099_000109.mp4,342
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/0391YP-nm04_000000_000010.mp4,126
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/01kg5tVtQmo_000196_000206.mp4,41
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/0482XkD2twE_000000_000010.mp4,14
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-yvqIePqxLo_000171_000181.mp4,388
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/0347ZoDXyP0_000095_000105.mp4,0
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-ytKvwrcXT4_000002_000012.mp4,78
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/04rFc-M09RM_000079_000089.mp4,63
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/06hh8JUXUTU_000000_000010.mp4,6
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/07x5GdbDpsU_000000_000010.mp4,43
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-yoBcaYdpjQ_000208_000218.mp4,393
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/02Vl8JcqbAE_000004_000014.mp4,144
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/01u1xcOD674_000032_000042.mp4,189
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/074aKLvf1QU_000002_000012.mp4,199
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/04N_zoDW3sQ_000783_000793.mp4,38
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/09Hbbin_TK0_000175_000185.mp4,283
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/0AHW5Xlyi3A_000182_000192.mp4,188
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/02haHiGAEWA_000164_000174.mp4,43
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/084GmKaXESg_000013_000023.mp4,166
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-xXp34IyjtE_000025_000035.mp4,295
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/03XaKfcbTlA_000001_000011.mp4,45
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-zjCHnN9SdQ_000010_000020.mp4,107
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/09E5UTSE_-8_000149_000159.mp4,370
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/0-Z3mrmSQ24_000058_000068.mp4,160
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/09yxWl2Ek1M_000158_000168.mp4,11
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-z3v5enGvYQ_000030_000040.mp4,262
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-utJO7UasYE_000122_000132.mp4,0
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-upUws2YqWk_000007_000017.mp4,1
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/0-E3RHtZa0U_000639_000649.mp4,153
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/06TTiOkwuDs_000019_000029.mp4,295
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/01w4VojhEdw_000072_000082.mp4,162
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-wGuV57TYpA_000049_000059.mp4,186
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/00I9M2Iy-IA_000000_000010.mp4,51
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-wii19IZoUs_000004_000014.mp4,87
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-vAnSCKQuwY_000000_000010.mp4,245
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-yJjlhYseLs_000004_000014.mp4,75
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/03LjDDV7K2o_000063_000073.mp4,351
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/04NyBK_C_h0_000001_000011.mp4,102
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/01ZUyG4ka7k_000033_000043.mp4,377
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/09ksvsdwCXY_000002_000012.mp4,339
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/07GXIxXFtPw_000103_000113.mp4,241
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/05APlbDxQc8_000008_000018.mp4,86
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/0-v_fA3WPXI_000055_000065.mp4,349
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-xq6tjHXFpQ_000141_000151.mp4,291
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/0ATL5vd5Oks_000000_000010.mp4,45
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/00KSNfv0RJk_000001_000011.mp4,107
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/0BY4X8x3Kms_000000_000010.mp4,149
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/07sahmNCSO0_000006_000016.mp4,344
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/02NTN9ipYew_000285_000295.mp4,161
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/09sCD17AOyY_000002_000012.mp4,215
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/04yiI0AYPPQ_000076_000086.mp4,153
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/01_d_tfpAsk_000003_000013.mp4,288
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/09_k1eXA-U8_000219_000229.mp4,142
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/0916lKaPolM_000059_000069.mp4,82
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/03dk_pVIbfg_000051_000061.mp4,221
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/08u3cb1wyvg_000004_000014.mp4,125
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-yQvLuX6Vfg_000049_000059.mp4,116
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-vdh9c8lQ_w_000137_000147.mp4,302
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/03jqoNtDF1I_000177_000187.mp4,187
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/0-p_yudF5Ng_000109_000119.mp4,178
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-wxVB1R_AkU_001451_001461.mp4,365
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/0AoVcrOta6s_000000_000010.mp4,358
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/05oSBt2s5lE_000005_000015.mp4,261
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/04jZFqJ_Vv8_000106_000116.mp4,167
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/0AOBsYOqNxQ_000010_000020.mp4,27
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/09Z2m3l2_q0_000025_000035.mp4,267
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/0AuHAt_UVsU_000012_000022.mp4,224
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/078GCsqoETo_000013_000023.mp4,43
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/00e8gcInKvs_000198_000208.mp4,124
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/06sSWglYao4_000007_000017.mp4,90
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/06iDqj6n6YI_000000_000010.mp4,115
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/0-Jj8rkIHKg_000000_000010.mp4,365
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/08BSuGiq9tA_000044_000054.mp4,259
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/03D52lUTeEA_000039_000049.mp4,128
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-xjovT9c-q0_000056_000066.mp4,84
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-vN56NXyAtQ_000038_000048.mp4,243
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-xe1o04qat0_000024_000034.mp4,218
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/09skRAx0er8_000007_000017.mp4,101
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/0-q2Kb-6JrY_000084_000094.mp4,399
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/0AmZKYcv2OE_000082_000092.mp4,86
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/09zvioRQuDQ_000007_000017.mp4,150
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-uw6ynoFYog_000026_000036.mp4,124
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/01XzcVN3kzg_000021_000031.mp4,172
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-y5p8UMdM20_000069_000079.mp4,329
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/01Qp-z0T2NE_000062_000072.mp4,369
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/01jnd0aVqvk_000045_000055.mp4,101
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-vWtDRKVDnU_000001_000011.mp4,257
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/0-y-znu_-vw_000117_000127.mp4,133
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/0-DC05gGzaI_000002_000012.mp4,1
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/08XlmVS5cjo_000001_000011.mp4,76
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/0ACji4353Go_000087_000097.mp4,269
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-zXe3CFCbww_000014_000024.mp4,54
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/038zQEwoH64_000004_000014.mp4,129
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/036oZtqfW1Y_000084_000094.mp4,173
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/01Vehnp55l0_000285_000295.mp4,10
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/061sX9nz-Ug_000028_000038.mp4,145
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-vL0AJPil6E_000047_000057.mp4,103
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/08tiN96FebU_000018_000028.mp4,283
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/00Q1yLqGCY0_000054_000064.mp4,34
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/0-FYRjvoj0w_000010_000020.mp4,66
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/0AtUeWLivIk_000087_000097.mp4,87
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/08FB-43gU-M_000045_000055.mp4,291
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-wHwso53dGw_000378_000388.mp4,115
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-xswf8sNSkY_000000_000010.mp4,223
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/08MbEs0I1Y4_000410_000420.mp4,135
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/06KepzU2jm8_000004_000014.mp4,122
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-w1C_Fgk3Bk_000035_000045.mp4,249
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/0-MdmB5ahNE_000014_000024.mp4,184
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/03idfoav5Zk_000009_000019.mp4,294
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/06FgcE0nW9s_000039_000049.mp4,74
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/06_ZMgetXtw_000260_000270.mp4,39
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/0B6ThOWbrpU_000093_000103.mp4,254
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-xeBHSJrYZM_000124_000134.mp4,55
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/09TAKkHpBDY_000012_000022.mp4,344
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/0As2x0Y8ks0_000033_000043.mp4,169
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/05oeIot57k8_000091_000101.mp4,258
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/082h0iYtnuc_000019_000029.mp4,132
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/02hWNmgR08A_000052_000062.mp4,24
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-yTIisA8eNI_000064_000074.mp4,123
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/04DFiqgpYA8_000153_000163.mp4,317
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/0As3ewyjpis_000012_000022.mp4,219
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-wWqez-9Pjs_000001_000011.mp4,125
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-zSEHrWQ2BE_000537_000547.mp4,352
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-w3KSGlo1uY_000074_000084.mp4,145
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-v-Zail6TNw_000024_000034.mp4,233
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/09Ta2V6qS2A_000068_000078.mp4,242
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-w8WPKfiHB4_000657_000667.mp4,8
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/03bjtsA_ZNg_000001_000011.mp4,360
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/0Ay21v81jIM_000047_000057.mp4,235
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-wqrG6dnzYQ_000014_000024.mp4,145
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/09kJSploADo_000005_000015.mp4,275
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/058eaXieqqw_000216_000226.mp4,353
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/00Q90Fk4VlE_000212_000222.mp4,248
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-wsrVyB2zn4_000328_000338.mp4,24
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/04ahWwa-zRM_000655_000665.mp4,140
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-xmuCTp-VGI_000058_000068.mp4,124
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/08us014ZLkU_000105_000115.mp4,103
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/0-opcZQLhtA_000003_000013.mp4,78
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-vSPTPoyMCA_000040_000050.mp4,141
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-xELJ-k2KzM_000024_000034.mp4,227
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/06knghlSWHQ_000106_000116.mp4,153
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/068Ewypg250_000014_000024.mp4,49
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-wHLbRfZPWM_000116_000126.mp4,268
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-zWxPWk-gH4_000169_000179.mp4,316
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-yaOMCekFug_000107_000117.mp4,43
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-vgNRqC56Lk_000054_000064.mp4,34
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/08nzu8roViY_000234_000244.mp4,180
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-zeqIL9BJ9A_000002_000012.mp4,327
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-wscLwR6xZw_000050_000060.mp4,192
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/0BOzdhC4WJs_000351_000361.mp4,29
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-yxTlI3pqD0_000072_000082.mp4,13
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-w2cwjTx-ew_000025_000035.mp4,269
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/08d7K499qsY_000239_000249.mp4,43
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/05YRvQrgcbM_000132_000142.mp4,171
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-vU4E1J721o_000134_000144.mp4,249
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/06jvRio9pQo_001145_001155.mp4,315
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-zOr2AuHF1E_000120_000130.mp4,32
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/03tgKDc7ZGU_000303_000313.mp4,39
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-xq2AXf-rKE_000030_000040.mp4,188
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-xccz8S0qTE_000324_000334.mp4,43
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/05_4O4OektI_000090_000100.mp4,248
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/08ZbVaYzAl4_000049_000059.mp4,40
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-xQMNMEk2RE_000000_000010.mp4,298
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/01JAaz1vUkE_000124_000134.mp4,290
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-xF8xqMGdWY_000054_000064.mp4,24
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/00feCOo8CEg_000018_000028.mp4,78
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/04FSkw_vAFo_000096_000106.mp4,217
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-wFgCv8DykA_000000_000010.mp4,298
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/06ypJ8nriiQ_000038_000048.mp4,325
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/02dApGdszXY_000025_000035.mp4,217
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/07vM2yT_Mp4_000023_000033.mp4,288
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/09jxwEDf6D8_000011_000021.mp4,243
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/01QdtRZKXc4_000065_000075.mp4,330
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-zf9RikeKy4_000029_000039.mp4,82
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/02mqLT9Y2sc_000059_000069.mp4,250
